uuid,modificationDate,entryDate,playDate,usesTeams,durationMin,ignored,manualWinner,rounds,bggId,importPlayId,locationRefId,gameRefId,rating,nemestatsId,scoringSetting,comments,board,playImages,bggLastSync,scoresheet
5f3866ab-83e1-4e6e-a671-aec286c6e02b,2021-01-18 15:02:58,2019-09-28 17:16:15,2018-10-28 10:00:00,false,90,false,false,0,0,0,1,22,0,0,0,,,,,
4268FA09-FA8F-4D2B-8E5B-1EAD0E3E1A04,2020-12-13 09:56:02,2020-10-20 21:21:50,2018-11-17 21:21:50,false,0,false,false,0,0,0,,107,0,0,0,,"",[],,
8d4766d7-e2f7-4964-aea3-733f702d041c,2021-01-18 15:02:58,2019-09-28 17:20:36,2018-11-24 10:00:00,false,45,false,false,0,0,0,4,74,0,0,0,,,,,
7ac8dde4-6ee4-400d-bcd1-98f9d2d20b37,2021-01-18 15:02:58,2019-09-28 17:23:23,2018-11-24 10:00:00,false,45,false,false,0,0,0,4,30,0,0,0,,,,,
2f110a2e-16a9-4370-aec2-7cf966f91d89,2021-01-18 15:02:58,2019-09-28 17:26:13,2018-11-27 10:00:00,false,45,false,false,0,0,0,1,54,0,0,0,,"",,,
832f33c5-f2d7-48a2-96b3-4e291549ebb1,2021-01-18 15:02:58,2019-09-28 18:11:59,2018-11-27 10:00:00,false,10,false,false,0,0,0,1,28,0,0,0,,,,,
253c0afc-50e3-4bb9-8708-0e9b6f341c9f,2021-01-18 15:02:58,2019-09-28 18:15:35,2018-11-27 10:00:00,false,20,false,false,0,0,0,1,28,0,0,0,,,,,
a1cfec5e-5649-40dd-bd41-4183eb444b55,2021-01-18 15:02:57,2019-09-28 18:16:27,2018-11-27 10:00:00,false,15,false,false,0,0,0,1,28,0,0,0,,,,,
b18bf642-d5df-489b-a583-939c23cc199a,2021-01-18 15:02:57,2019-09-28 18:24:04,2018-11-27 10:00:00,false,20,false,true,0,0,0,1,56,0,0,0,,,,,
a33f1efb-9fa5-411c-a646-e668443b2fc2,2021-01-18 15:02:57,2019-09-28 18:25:45,2018-12-05 10:00:00,false,40,false,false,0,0,0,1,20,0,0,0,,,,,
36f06970-c54c-4305-b689-01a185274e7f,2021-01-18 15:02:57,2019-09-28 18:28:59,2018-12-05 10:00:00,false,40,false,false,0,0,0,1,7,0,0,0,,,,,
2113b41f-8c78-41bf-a24b-55f119f499e9,2021-01-18 15:02:57,2019-09-28 18:29:52,2018-12-05 10:00:00,false,20,false,false,0,0,0,1,7,0,0,0,,,,,
e1703d4d-4360-4263-b51a-1fb86af616fe,2021-01-18 15:02:57,2019-09-28 18:31:42,2018-12-06 10:00:00,false,75,false,true,0,0,0,1,75,0,0,0,Haunt 10,,,,
a2325217-7792-4120-bb93-13e5ba1747a4,2021-01-18 15:02:57,2019-09-28 18:34:44,2018-12-07 10:00:00,false,45,false,true,0,0,0,1,3,0,0,0,,,,,
130ef07e-88a3-4620-adfa-888dd8be5fa4,2021-01-18 15:02:57,2019-09-28 18:38:42,2018-12-22 10:00:00,false,20,false,false,0,0,0,1,72,0,0,0,,,,,
92e648c9-d0a4-4d63-9058-c7d67da4aefd,2021-01-18 15:02:57,2019-09-28 18:40:32,2018-12-22 10:00:00,false,10,false,false,0,0,0,1,72,0,0,0,,,,,
f0f61900-d703-456f-9c1f-7940977c412f,2021-01-18 15:02:57,2019-09-28 18:42:17,2018-12-22 10:00:00,false,30,false,false,0,0,0,1,7,0,0,0,,,,,
c7e8248f-6edb-4ee2-bed2-22ffb8aba007,2021-01-18 15:02:57,2019-09-28 18:43:42,2018-12-22 10:00:00,false,25,false,false,0,0,0,1,7,0,0,0,,,,,
5b656cb7-1d64-4bed-8b5d-09331aebc2c8,2021-01-18 15:02:57,2019-09-28 18:46:39,2019-01-26 10:00:00,false,120,false,true,0,0,0,1,69,0,0,0,Case 4: The Lionized Lions,,,,
509449a2-625b-441a-ba1d-9292244eb313,2021-01-18 15:02:57,2019-09-28 19:56:32,2019-02-15 10:00:00,false,45,false,true,0,0,0,1,3,0,0,0,,,,,
939128f5-74e8-45bd-9064-71c9e510692b,2021-01-18 15:02:57,2019-09-28 19:59:32,2019-02-15 10:00:00,false,30,false,true,0,0,0,1,7,0,0,0,,,,,
5a2f205f-3623-4c25-b3b6-f79b8d577a98,2021-01-18 15:02:57,2019-09-28 20:01:19,2019-02-15 10:00:00,false,60,false,false,0,0,0,1,36,0,0,0,,,,,
069b18fe-662f-4fa2-a749-318b36f0d70b,2021-01-18 15:02:57,2019-09-28 20:03:03,2019-02-16 10:00:00,false,120,false,true,0,0,0,1,37,0,0,0,,,,,
82968fa9-7156-429c-95a5-35e431884ee5,2021-01-18 15:02:57,2019-09-28 18:57:31,2019-02-17 10:00:00,false,120,false,false,0,0,0,1,69,0,0,0,Case 5: The Cryptic Corpse,,,,
dace2b38-2c48-4e7b-9765-daa2f23a7885,2021-01-18 15:02:57,2019-09-28 20:05:09,2019-02-19 10:00:00,false,75,false,true,0,0,0,1,29,0,0,0,Scenario 1,,,,
f61db492-8389-4f8c-9868-ae621ffdcd66,2021-01-18 15:02:56,2019-09-28 20:47:03,2019-03-20 10:00:00,false,20,false,true,0,0,0,6,10,0,0,0,,,,,
c8077976-0d38-42bb-9964-25a91cd4c2d0,2021-01-18 15:02:56,2019-09-28 20:48:10,2019-03-20 10:00:00,false,20,false,true,0,0,0,6,10,0,0,0,,,,,
dd189b8d-628e-4e67-8f81-191b771142d6,2021-01-18 15:02:56,2019-09-28 20:48:57,2019-03-20 10:00:00,false,20,false,true,0,0,0,6,10,0,0,0,,,,,
424adea9-ac36-4a89-b199-ef51ea618a9c,2021-01-18 15:02:56,2019-09-28 20:49:39,2019-03-20 10:00:00,false,20,false,true,0,0,0,6,10,0,0,0,,,,,
e44fd515-ae51-497d-8924-9fcfcd10c81b,2021-01-18 15:02:56,2019-09-28 20:50:10,2019-03-22 10:00:00,false,150,false,true,0,0,0,1,26,0,0,0,Scenario 1,,,,
0d35a1f3-ccc7-466c-95e4-ed9204fdad20,2021-01-18 15:02:56,2019-09-28 20:52:19,2019-03-29 10:00:00,false,60,false,true,0,0,0,1,20,0,0,0,,,,,
8710f27e-6961-4343-9998-a0ef5a29a5c5,2022-08-12 10:38:46,2022-08-12 10:33:10,2019-03-29 10:00:00,false,6,false,false,0,0,0,1,137,0,0,0,,"",,,
cba756c8-f6a8-4e9c-94f4-efd87b270a10,2021-01-18 15:02:56,2019-09-28 20:55:01,2019-04-09 10:00:00,false,175,false,true,0,0,0,1,26,0,0,0,,,,,
af1645c3-76f3-4de4-b03c-67c509689ea3,2021-01-18 15:02:56,2019-09-28 21:03:55,2019-04-16 10:00:00,false,150,false,true,0,0,0,1,26,0,0,0,Scenario 4,,,,
0e3d431e-b4f7-4fd6-a1e0-ed8b81aeada0,2021-01-18 15:02:56,2019-09-28 21:06:56,2019-04-26 10:00:00,false,150,false,true,0,0,0,1,26,0,0,0,Scenario 81,,,,
0cff356d-bcb3-48de-9f69-897ebec400fb,2021-01-18 15:02:56,2019-09-28 21:27:36,2019-05-10 10:00:00,false,120,false,true,0,0,0,1,26,0,0,0,Scenario 5,,,,
7d6f41be-969d-4b49-b587-902f598f1337,2021-01-18 15:02:56,2019-09-28 21:29:17,2019-05-21 10:00:00,false,120,false,false,0,0,0,1,26,0,0,0,Scenario 10,,,,
5b775886-559f-45dc-84db-54f8b6c86e56,2021-01-18 15:02:56,2019-09-28 21:30:07,2019-05-24 10:00:00,false,120,false,true,0,0,0,1,26,0,0,0,Scenario 14,,,,
02024555-79cb-4b6d-919e-418f3080224f,2022-08-12 10:41:29,2022-08-12 10:38:54,2019-07-01 10:00:00,false,122,false,false,0,0,0,1,137,0,0,0,,"",,,
9b02fe2b-177d-40e8-a198-3fe82f421b19,2021-01-18 15:02:56,2019-09-28 21:31:09,2019-07-24 10:00:00,false,90,false,false,0,0,0,1,14,0,0,0,,,,,
e7e69d8e-6118-43c3-b6d1-2e3af42f06ea,2021-01-18 15:02:56,2019-09-28 21:32:34,2019-07-24 10:00:00,false,105,false,false,0,0,0,1,23,0,0,0,,,,,
f79416b3-aad5-4f30-a954-d0891efc39c1,2021-01-18 15:02:56,2019-09-28 21:35:37,2019-07-31 10:00:00,false,120,false,true,0,0,0,1,26,0,0,0,Scenario 19,,,,
46c90d04-52aa-4d70-b6a2-bfe08114cf9c,2021-01-18 15:02:55,2019-09-28 21:36:36,2019-08-09 10:00:00,false,150,false,true,0,0,0,1,26,0,0,0,Scenario 27,,,,
76500daf-b191-4d94-8676-e976333c0e35,2021-01-18 15:02:55,2019-09-28 21:43:19,2019-08-31 10:00:00,false,3,false,true,0,0,0,1,10,0,0,0,,,,,
82899a59-23f3-4223-98fa-d7d794e1cc69,2021-01-18 15:02:55,2020-04-12 21:41:20,2019-08-31 10:00:00,false,5,false,false,0,0,0,1,10,0,0,0,,,,,
4fe6dad1-12c0-4a26-a416-57b11c67d866,2021-01-18 15:02:55,2020-04-12 21:45:56,2019-08-31 10:00:00,false,3,false,false,0,0,0,1,10,0,0,0,,,,,
d8c9023c-f316-45f0-9fce-52dcfa01d45a,2021-01-18 15:02:55,2020-04-12 21:48:33,2019-08-31 10:00:00,false,8,false,false,0,0,0,1,10,0,0,0,,,,,
d4f291c1-c19b-4511-9a0f-08dece70e01c,2021-01-18 15:02:55,2020-04-12 21:56:06,2019-08-31 10:00:00,false,0,false,false,0,0,0,1,10,0,0,0,,,,,
ac5f1e5b-b7bd-40d3-99bb-49168c4a8295,2021-01-18 15:02:55,2020-04-12 21:56:14,2019-08-31 10:00:00,false,0,false,false,0,0,0,1,10,0,0,0,,,,,
ec041f5a-f8e5-4afa-8b06-21758583c384,2021-01-18 15:02:55,2020-04-12 21:58:55,2019-08-31 10:00:00,false,0,false,false,0,0,0,1,10,0,0,0,,,,,
62f85335-deee-4b94-afba-4ee5579d7333,2021-01-18 15:02:55,2020-04-12 22:00:38,2019-08-31 10:00:00,false,0,false,false,0,0,0,1,10,0,0,0,,,,,
6ab84663-4c59-43ba-9f84-5f94c789274e,2021-01-18 15:02:55,2019-09-28 21:37:57,2019-08-31 10:00:01,false,120,false,false,0,0,0,1,37,0,0,0,Map 2,,,,
4fda6f75-8fd6-4092-830d-02d320c130c6,2021-01-18 15:02:55,2019-09-28 21:39:49,2019-08-31 10:00:02,false,75,false,false,0,0,0,1,14,0,0,0,,,,,
0c34868e-913c-4114-873e-133f1667db8a,2021-01-18 15:02:55,2019-09-28 21:41:57,2019-08-31 10:00:03,false,45,false,false,0,0,0,1,32,0,0,0,,,,,
f407602b-5e92-49d2-b6a4-9f8edae8df74,2021-01-18 15:02:55,2019-09-28 21:45:36,2019-09-01 10:00:00,true,60,false,true,4,0,0,1,76,0,0,0,,,,,
7aeee4eb-a118-4630-b019-67fd639544b0,2021-01-18 15:02:55,2019-09-28 21:49:24,2019-09-01 10:00:00,false,15,false,true,0,0,0,1,56,0,0,0,,,,,
a6b097ec-5fa9-4e7a-8cbb-c7c08386d61d,2021-01-18 15:02:55,2019-09-28 21:50:09,2019-09-01 10:00:00,false,10,false,true,0,0,0,1,56,0,0,0,,,,,
d1ea7e51-d06a-4187-a3d7-d59116966880,2021-01-18 15:02:55,2019-09-28 21:51:07,2019-09-06 10:00:01,false,150,false,true,0,0,0,1,26,0,0,0,Scenario 8,,,,
26f4673d-0074-40cf-b975-7f5bf3ce0b76,2021-01-18 15:02:55,2019-09-29 13:51:15,2019-09-15 10:00:00,false,40,false,false,0,0,0,1,14,0,0,0,,,,,
2e73c57a-3297-4d9b-aa50-c03afd98db49,2021-01-18 15:02:55,2019-09-28 21:51:59,2019-09-16 10:00:00,false,120,false,true,0,0,0,1,26,0,0,0,Scenario 13,,,,
5fe6b572-b9c3-4d19-a82b-44e2169316c0,2021-01-18 15:02:55,2019-09-28 21:53:28,2019-09-21 10:00:00,false,30,false,false,0,0,0,1,7,0,0,0,,,,,
74c2fdfd-9aa4-47ae-815b-b9b970a913c1,2021-01-18 15:02:54,2019-09-28 21:55:32,2019-09-21 10:00:01,false,20,false,false,0,0,0,1,7,0,0,0,,,,,
a9855d9f-796c-4961-a4bd-deb4a91034af,2021-01-18 15:02:54,2019-09-28 21:56:02,2019-09-21 10:00:02,false,10,false,true,0,0,0,1,56,0,0,0,,,,,
3fd4df26-6b00-4e35-b3a9-1a3b70ce1cb5,2021-01-18 15:02:54,2019-09-28 21:58:10,2019-09-21 10:00:03,false,5,false,true,0,0,0,1,77,0,0,0,,,,,
08d13429-0545-4001-b565-cec784f3d374,2021-01-18 15:02:54,2019-09-28 21:59:34,2019-09-21 10:00:04,false,5,false,false,0,0,0,1,77,0,0,0,Medium Difficulty,,,,
550e91b1-f226-4a4a-8af6-0e99030df069,2021-01-18 15:02:54,2019-09-28 22:01:20,2019-09-21 10:00:05,false,5,false,true,0,0,0,1,77,0,0,0,Medium Difficulty,,,,
23c29851-14d2-4321-b2f5-336112c20058,2021-01-18 15:02:54,2019-09-28 22:02:17,2019-09-21 10:00:06,false,60,false,false,0,0,0,1,36,0,0,0,Medium Difficulty,,,,
8a1869b2-a1d4-40b7-a4e9-6ac8a3719164,2021-01-18 15:02:54,2019-09-27 21:41:28,2019-09-27 10:00:00,false,19,false,false,3,0,0,1,72,0,0,0,,,,,
78dcf08a-ecbd-4dd1-b42a-740c1d6ba3de,2021-01-18 15:02:54,2019-09-27 22:17:48,2019-09-27 10:00:00,false,14,false,false,3,0,0,1,72,0,0,0,,,,,
070f25a8-3138-4d12-9dc6-2667753f39c2,2021-01-18 15:02:54,2020-07-31 19:45:54,2019-09-27 10:00:00,false,15,false,false,0,0,0,7,72,0,0,0,,,,,
42efb61c-5e37-4c80-8e7e-4948d3a56a24,2021-01-18 15:02:54,2019-10-01 19:01:47,2019-10-01 10:00:00,false,153,false,true,0,0,0,1,26,0,0,0,Scenario 20,,,,
727eddb6-2b98-4acb-b927-c6c70cb77e65,2021-01-18 15:02:54,2019-10-02 19:02:45,2019-10-02 10:00:00,false,5,false,true,0,0,0,7,78,0,0,0,,,,,
ae123a55-686d-47b2-ab12-46c895068240,2021-01-18 15:02:54,2019-10-02 19:19:34,2019-10-02 10:00:00,false,8,false,true,0,0,0,7,78,0,0,0,,,,,
d32bce36-af82-4832-a378-7c3d9bbef2ab,2021-01-18 15:02:54,2019-10-02 19:30:24,2019-10-02 10:00:00,false,50,false,false,0,0,0,7,79,0,0,0,,,,,
de5dfec9-015f-49f6-b6a3-4e417183f2fe,2021-01-18 15:02:54,2019-10-02 21:24:11,2019-10-02 10:00:00,false,45,false,true,0,0,0,7,80,0,0,0,,,,,
cc91f519-627c-4f62-8645-d459bc181058,2021-01-18 15:02:54,2020-03-01 21:00:08,2019-10-02 10:00:00,false,32,false,false,0,0,0,8,79,0,0,0,,,,,
5CEE70B5-DAF8-4589-A047-D5477EC71AE3,2020-12-13 09:56:02,2020-10-20 21:14:15,2019-10-20 21:14:15,false,0,false,false,0,0,0,,107,0,0,0,,"",[],,
f25a242b-3cc3-44b1-9b4a-520f7060c7d6,2021-01-18 15:02:54,2019-10-27 10:46:36,2019-10-27 10:00:00,false,45,false,true,0,0,0,7,81,0,0,0,,,,,
a2d73257-a34c-4db9-b0db-d970c2b7b82f,2021-01-18 15:02:54,2019-10-27 11:58:37,2019-10-27 10:00:00,false,45,false,true,0,0,0,7,81,0,0,0,,,,,
e1d0d3ae-da70-45fe-bb03-d1448f6089ed,2021-01-18 15:02:54,2019-10-27 17:02:28,2019-10-27 10:00:00,false,30,false,true,0,0,0,7,81,0,0,0,,,,,
e5c5ac5a-2a97-4e3d-87d0-55d05ad7685b,2021-01-18 15:02:54,2019-11-02 20:29:49,2019-11-02 10:00:00,false,15,false,false,0,0,0,1,1,0,0,0,,,,,
ccb18977-fd53-42d6-822f-92e9ca8e8ddf,2021-01-18 15:02:54,2019-11-02 20:33:34,2019-11-02 10:00:00,false,10,false,false,0,0,0,1,1,0,0,0,,,,,
3d18365f-f90d-4452-85b2-738c6ba40971,2021-01-18 15:02:54,2019-11-02 20:55:33,2019-11-02 10:00:00,false,7,false,false,0,0,0,1,1,0,0,0,,,,,
1a8a0d0c-bf97-4809-999a-8c4d5a1f7d6c,2021-01-18 15:02:54,2019-11-02 21:06:59,2019-11-02 10:00:00,false,8,false,false,0,0,0,1,9,0,0,0,,,,,
cd8d8868-7904-45d8-abd9-d40f3f506baa,2021-01-18 15:02:53,2019-11-05 06:46:56,2019-11-04 10:00:00,false,140,false,true,0,0,0,1,26,0,0,0,"",Scenario 7: Vibrant Grotto,,,
aed68e3a-fff6-4f5e-810b-c3f8456aaba7,2021-01-18 15:02:53,2019-11-09 18:22:37,2019-11-09 10:00:00,false,40,false,true,0,0,0,1,82,0,0,0,,,,,
ee351ae8-1877-4880-b120-56ae140e4033,2021-01-18 15:02:53,2019-11-09 19:49:02,2019-11-09 10:00:00,false,18,false,true,0,0,0,1,82,0,0,0,,,,,
8307568b-fdb4-448a-8774-1c7ee87148f0,2021-01-18 15:02:53,2019-11-09 20:28:42,2019-11-09 10:00:00,false,46,false,false,0,0,0,1,50,0,0,0,,Big Cities,,,
e27800b4-5088-4717-85a3-4fc6a2df9109,2021-01-18 15:02:53,2019-11-12 20:50:43,2019-11-12 10:00:00,false,26,false,false,0,0,0,1,7,0,0,0,,,,,
a9134f1a-2619-4f6c-83f4-d8b097b33996,2021-01-18 15:02:53,2019-11-23 21:35:32,2019-11-23 10:00:00,false,60,false,false,0,0,0,7,20,0,0,0,,,,,
6782cf71-323e-4faf-80fe-108461c5d692,2021-01-18 15:02:53,2019-11-23 22:02:45,2019-11-23 10:00:00,false,20,false,true,0,0,0,7,56,0,0,0,,,,,
207cfea4-0f76-4b26-a082-f79d6bd8a289,2021-01-18 15:02:53,2019-11-23 22:31:44,2019-11-23 10:00:00,false,4,false,true,0,0,0,7,56,0,0,0,,,,,
0557012b-5c99-4dc9-8aad-ea68aaaa7ba9,2021-01-18 15:02:53,2019-11-26 09:42:52,2019-11-24 10:00:00,false,150,false,true,0,0,0,1,26,0,0,0,"",Scenario 6: Decaying Crypt,,,
aca48eab-a56c-4b87-8aef-658ff431a92b,2021-01-18 15:02:53,2019-11-27 18:33:07,2019-11-27 10:00:00,false,123,false,false,0,0,0,1,2,0,0,0,"",Game 7,,,
1b93fc92-499a-46fd-ba65-713c9c3a5d1a,2021-01-18 15:02:53,2019-11-30 17:14:28,2019-11-30 10:00:00,true,15,false,true,0,0,0,1,83,0,0,0,,,,,
1ecb3ad0-c383-4aed-987d-4f85e3c591d2,2021-01-18 15:02:53,2019-11-30 18:24:21,2019-11-30 10:00:00,true,15,false,true,0,0,0,1,83,0,0,0,,,,,
1ded92f1-7a58-4546-a236-cb1693bc62eb,2021-01-18 15:02:53,2019-12-14 19:41:26,2019-12-14 10:00:00,false,35,false,false,0,0,0,1,14,0,0,0,,,,,
e3a06180-9a7d-46a5-bf77-7a7c20f43b3c,2021-01-18 15:02:53,2019-12-14 19:44:03,2019-12-14 10:00:00,false,90,false,true,0,0,0,1,36,0,0,0,,,,,
e1bf451e-6d76-48c2-9e81-a7cf2cdab72b,2021-01-18 15:02:53,2019-12-14 21:03:58,2019-12-14 10:00:00,false,12,false,true,0,0,0,1,56,0,0,0,,,,,
41B4A1C3-847E-4912-B0A3-21DAF4E7A4FC,2020-12-13 09:56:02,2020-10-20 21:10:11,2019-12-14 21:10:11,false,0,false,false,0,0,0,,107,0,0,0,,"",[],,
a46c64ea-06b9-4321-96a5-4c8fe87194be,2021-01-18 15:02:53,2019-12-26 16:41:09,2019-12-26 10:00:00,true,25,false,false,3,0,0,7,84,0,0,0,,,,,
36fcea1c-6f4e-493a-8e0f-ea3add2c6936,2021-01-18 15:02:53,2019-12-26 20:44:27,2019-12-26 10:00:00,true,25,false,false,4,0,0,7,18,0,0,0,,,,,
6abab5fa-cfed-480a-827a-c59bcff5b593,2021-01-18 15:02:53,2019-12-26 21:02:54,2019-12-26 10:00:00,true,61,false,false,4,0,0,7,18,0,0,0,,,,,
8bfb515c-3fe4-4e84-8120-c7a2a7670a31,2021-01-18 15:02:53,2019-12-27 18:41:30,2019-12-27 10:00:00,false,90,false,true,0,0,0,7,75,0,0,0,"Haunt 30 - Peter was the last survivor and needed to live for one turn, but fell down an elevator and died :(","",,,
01962899-2238-448d-be11-bcca2c62065e,2021-01-18 15:02:53,2019-12-27 19:00:02,2019-12-27 10:00:00,false,53,false,true,0,0,0,7,75,0,0,0,Haunt 22,scenario 30,,,
7964a140-1991-4c28-a53a-0ecae5403c5d,2021-01-18 15:02:53,2019-12-27 20:53:44,2019-12-27 10:00:00,false,45,false,true,0,0,0,7,75,0,0,0,Haunt 48,scenario 30,,,
a71dab5e-ae92-44c9-ad29-c615fcb56d67,2021-01-18 15:02:52,2019-12-27 23:54:54,2019-12-27 10:00:00,false,40,false,false,0,0,0,7,34,0,0,0,,scenario 30,,,
665c80ac-8763-4bfe-af97-ee404c30d861,2021-01-18 15:02:52,2019-12-28 00:45:36,2019-12-27 10:00:00,false,32,false,false,0,0,0,7,34,0,0,0,,scenario 30,,,
ba9b7de0-2c36-463f-9427-68149e506e3c,2021-01-18 15:02:52,2019-12-28 11:49:53,2019-12-28 10:00:00,false,4,false,true,0,0,0,7,7,0,0,0,,,,,
501a22ed-dc51-4df1-8268-118d03636220,2021-01-18 15:02:52,2019-12-28 11:58:20,2019-12-28 10:00:00,false,12,false,false,0,0,0,7,7,0,0,0,,,,,
e2dda170-ae15-41c9-84e0-94ac696150c0,2021-01-18 15:02:52,2019-12-28 12:27:31,2019-12-28 10:00:00,false,0,false,false,0,0,0,7,7,0,0,0,,,,,
2e83e556-5ecb-403e-85a1-ef0d75819c15,2021-01-18 15:02:52,2019-12-29 20:07:46,2019-12-29 10:00:00,false,55,false,true,0,0,0,1,39,0,0,0,,,,,
9cb20039-0b25-4174-bf3c-a05da8ce1587,2021-01-18 15:02:52,2019-12-30 21:53:42,2019-12-30 10:00:00,false,35,false,false,0,0,0,1,85,0,0,0,,,,,
521d5f39-9d99-4f0a-a9c8-627716130d49,2021-01-18 15:02:52,2019-12-30 21:59:44,2019-12-30 10:00:00,false,29,false,false,0,0,0,1,85,0,0,0,,,,,
a1543841-2e31-435c-8567-1fb9e3d7d26f,2021-01-18 15:02:52,2020-01-01 20:45:42,2020-01-01 10:00:00,false,7,false,true,0,0,0,7,56,0,0,0,,,,,
2da8ac9d-4a53-48f3-9030-1740f9ac977d,2021-01-18 15:02:52,2020-01-01 20:53:10,2020-01-01 10:00:00,false,16,false,true,0,0,0,7,56,0,0,0,,,,,
4fabaee8-3a8a-4394-a4a0-769be12ea855,2021-01-18 15:02:52,2020-01-03 20:56:07,2020-01-03 10:00:00,false,32,false,false,0,0,0,1,30,0,0,0,,,,,
fa11e1bb-738b-4123-b03d-fc3c55b0d034,2021-01-18 15:02:52,2020-01-03 21:39:25,2020-01-03 10:00:00,false,14,false,true,0,0,0,1,82,0,0,0,,,,,
3c6dc183-d4f0-48ea-afd3-a1e1e73530c7,2021-01-18 15:02:52,2020-01-03 21:55:37,2020-01-03 10:00:00,false,20,false,true,0,0,0,1,82,0,0,0,,,,,
90d65965-c19b-46b4-9802-ffbae9a498cc,2021-01-18 15:02:52,2020-01-13 20:29:58,2020-01-13 10:00:00,false,29,false,false,0,0,0,1,20,0,0,0,,,,,
bb836572-c92f-4be5-882b-1a17d86f6f30,2021-01-18 15:02:52,2020-01-18 10:37:50,2020-01-18 10:00:00,false,28,false,false,0,0,0,7,28,0,0,0,,,,,
9c032b09-df24-4a68-865e-2f12345a12fb,2021-01-18 15:02:52,2020-01-18 11:15:22,2020-01-18 10:00:00,false,28,false,false,0,0,0,7,28,0,0,0,,,,,
f1940bf8-502b-49ec-8184-0f92060d0c9a,2021-01-18 15:02:52,2020-01-18 12:16:43,2020-01-18 10:00:00,false,18,false,false,0,0,0,7,28,0,0,0,,,,,
8c3a6489-c87a-473a-9feb-838a0e669118,2021-01-18 15:02:52,2020-01-18 15:14:11,2020-01-18 10:00:00,false,33,false,true,0,0,0,7,6,0,0,0,,,,,
21bcecee-44a6-4855-b7fc-4e6e43ba599a,2021-01-18 15:02:52,2020-01-18 15:17:35,2020-01-18 10:00:00,false,17,false,true,0,0,0,7,6,0,0,0,,,,,
96f21700-093c-4de5-99da-5072b83ea1f4,2021-01-18 15:02:51,2020-01-18 15:45:05,2020-01-18 10:00:00,false,12,false,true,0,0,0,7,6,0,0,0,,,,,
3873bc8e-fe72-44f5-b09e-d7632be30e1f,2021-01-18 15:02:51,2020-01-18 20:25:01,2020-01-18 10:00:00,false,22,false,true,0,0,0,7,7,0,0,0,,,,,
6e14a546-3aca-4cfe-ba15-842d21d86fe8,2021-01-18 15:02:51,2020-01-18 20:37:37,2020-01-18 10:00:00,false,15,false,false,0,0,0,7,7,0,0,0,,,,,
c8e9df4c-374e-4896-8d00-ab502a9deca7,2021-01-18 15:02:51,2020-01-18 21:34:02,2020-01-18 10:00:00,false,46,false,false,0,0,0,7,14,0,0,0,,,,,
10887a92-773c-4f9d-a28d-de7b21497e2c,2021-01-18 15:02:51,2020-01-19 20:27:03,2020-01-19 10:00:00,false,13,false,true,0,0,0,7,6,0,0,0,,,,,
2ab215b5-4fd9-4e28-84b3-afc0e3df8c62,2021-01-18 15:02:51,2020-01-19 20:40:52,2020-01-19 10:00:00,false,13,false,true,0,0,0,7,6,0,0,0,,,,,
424df19c-5549-4829-bad7-a41037b3669b,2021-01-18 15:02:51,2020-01-19 20:53:42,2020-01-19 10:00:00,false,16,false,true,0,0,0,7,6,0,0,0,,,,,
c9b8fa3e-1e31-47ee-ba28-8f13be173aea,2021-01-18 15:02:51,2020-01-19 21:54:18,2020-01-19 10:00:00,false,27,false,false,0,0,0,7,85,0,0,0,,,,,
49A2B77F-E373-4601-B847-D8C60131D696,2020-12-13 09:56:02,2020-10-20 21:30:24,2020-01-26 21:30:24,false,0,false,false,0,0,0,,107,0,0,0,,"",[],,
b8013884-530c-4930-bac6-5ff00cb5edc0,2021-01-18 15:02:51,2020-01-31 20:35:38,2020-01-31 10:00:00,false,28,false,false,0,0,0,1,54,0,0,0,,,,,
79c14e0c-d579-4e8f-a7ed-b597d0a699b0,2021-01-18 15:02:51,2020-01-31 21:05:58,2020-01-31 10:00:00,false,43,false,false,0,0,0,1,54,0,0,0,,,,,
e0fb3741-7c83-4fe2-89c2-a819f29c12a0,2021-01-18 15:02:51,2020-02-10 18:45:11,2020-02-10 10:00:00,false,163,false,true,0,0,0,1,26,0,0,0,,Scenario 16: Mountain Pass,,,
516808cb-d5e4-4016-96a5-4cb27c3f2bad,2021-01-18 15:02:51,2020-02-27 20:03:45,2020-02-27 10:00:00,false,130,false,true,0,0,0,1,26,0,0,0,"",Scenario 24,,,
f0a7d9b4-6f5b-443c-a46c-4dbbcdae59ea,2021-01-18 15:02:51,2020-02-28 16:31:59,2020-02-28 10:00:00,false,44,false,true,0,0,0,8,64,0,0,0,,,,,
492866e0-e339-4278-b811-9b71b78837dc,2021-01-18 15:02:50,2020-02-28 17:21:15,2020-02-28 10:00:00,false,10,false,true,0,0,0,8,6,0,0,0,,,,,
1f37d4ed-2c91-4e9f-82dd-e69f125327af,2021-01-18 15:02:50,2020-02-28 17:37:10,2020-02-28 10:00:00,false,40,false,true,0,0,0,8,81,0,0,0,,,,,
01e7ee1b-5cb9-4fb6-b7ed-94ee2508da44,2020-12-11 21:10:20,2020-02-28 18:19:28,2020-02-28 10:00:00,false,55,false,true,0,0,0,8,81,0,0,0,,,,,
3d36baf5-4f30-4039-8142-9291cfea6be7,2021-01-18 15:02:50,2020-02-29 00:00:32,2020-02-29 10:00:00,false,15,false,false,0,0,0,8,87,0,0,0,,,,,
